id,symbol,timestamp,open,high,low,close,volume,trade_count,vwap,timeframe,data_source,created_at
725,SPY,2020-11-16 05:00:00.000000,337.36,339.04,336.06,338.86,77199383,396584,337.63,Day,Alpaca,2025-08-14 22:37:15
726,SPY,2020-11-17 05:00:00.000000,336.42,338.24,334.9,337.21,66815607,350732,336.78,Day,Alpaca,2025-08-14 22:37:15
727,SPY,2020-11-18 05:00:00.000000,337.3,337.85,332.93,332.94,72616738,361160,335.83,Day,Alpaca,2025-08-14 22:37:15
728,SPY,2020-11-19 05:00:00.000000,332.33,334.75,330.98,334.54,60844851,312727,333.18,Day,Alpaca,2025-08-14 22:37:15
729,SPY,2020-11-20 05:00:00.000000,334.11,334.32,332.01,332.1,71042991,299957,333.28,Day,Alpaca,2025-08-14 22:37:15
730,SPY,2020-11-23 05:00:00.000000,333.9,335.34,331.65,334.14,64028577,308174,333.61,Day,Alpaca,2025-08-14 22:37:15
731,SPY,2020-11-24 05:00:00.000000,336.64,340.01,335.78,339.38,63819779,341553,338.61,Day,Alpaca,2025-08-14 22:37:15
732,SPY,2020-11-25 05:00:00.000000,339.37,339.4,337.83,338.77,45948371,251414,338.71,Day,Alpaca,2025-08-14 22:37:15
733,SPY,2020-11-27 05:00:00.000000,340.04,340.35,338.86,339.91,29042644,148370,339.79,Day,Alpaca,2025-08-14 22:37:15
734,SPY,2020-11-30 05:00:00.000000,339.09,339.36,335.67,338.51,87200943,389734,337.76,Day,Alpaca,2025-08-14 22:37:15
735,SPY,2020-12-01 05:00:00.000000,341.65,343.62,341.05,341.9,76822159,378052,342.4,Day,Alpaca,2025-08-14 22:37:15
736,SPY,2020-12-02 05:00:00.000000,340.95,342.95,340.37,342.82,47081427,275077,342.05,Day,Alpaca,2025-08-14 22:37:15
737,SPY,2020-12-03 05:00:00.000000,342.69,344.1,341.59,342.68,64123777,327424,342.94,Day,Alpaca,2025-08-14 22:37:15
738,SPY,2020-12-04 05:00:00.000000,343.29,345.65,343.19,345.59,51459007,252857,344.85,Day,Alpaca,2025-08-14 22:37:15
739,SPY,2020-12-07 05:00:00.000000,344.88,345.44,343.66,345.01,50031951,266705,344.68,Day,Alpaca,2025-08-14 22:37:15
740,SPY,2020-12-08 05:00:00.000000,343.66,346.52,343.61,345.97,45099196,226746,345.4,Day,Alpaca,2025-08-14 22:37:15
741,SPY,2020-12-09 05:00:00.000000,346.61,346.77,342.01,342.77,75525045,396722,343.93,Day,Alpaca,2025-08-14 22:37:15
742,SPY,2020-12-10 05:00:00.000000,341.47,343.79,340.59,342.87,59975429,308046,342.75,Day,Alpaca,2025-08-14 22:37:15
743,SPY,2020-12-11 05:00:00.000000,341.03,342.75,339.49,342.18,58659075,305545,341.34,Day,Alpaca,2025-08-14 22:37:15
744,SPY,2020-12-14 05:00:00.000000,344.52,345.61,340.62,341.03,70722353,353011,342.88,Day,Alpaca,2025-08-14 22:37:15
745,SPY,2020-12-15 05:00:00.000000,343.36,345.41,341.98,345.38,65591667,285594,344.14,Day,Alpaca,2025-08-14 22:37:15
746,SPY,2020-12-16 05:00:00.000000,345.62,346.88,344.73,345.85,59534034,289564,345.85,Day,Alpaca,2025-08-14 22:37:15
747,SPY,2020-12-17 05:00:00.000000,347.61,348.09,346.77,347.84,66592842,264948,347.58,Day,Alpaca,2025-08-14 22:37:15
748,SPY,2020-12-18 05:00:00.000000,348.18,348.35,344.48,346.47,143257901,473505,346.27,Day,Alpaca,2025-08-14 22:37:15
749,SPY,2020-12-21 05:00:00.000000,342.55,355.21,339.79,345.07,98396728,534198,343.53,Day,Alpaca,2025-08-14 22:37:15
750,SPY,2020-12-22 05:00:00.000000,345.59,345.71,343.55,344.74,49425123,293480,344.83,Day,Alpaca,2025-08-14 22:37:15
751,SPY,2020-12-23 05:00:00.000000,345.66,346.92,344.66,344.92,47321905,257919,346.02,Day,Alpaca,2025-08-14 22:37:15
752,SPY,2020-12-24 05:00:00.000000,345.47,346.36,344.88,346.36,27139624,134317,345.77,Day,Alpaca,2025-08-14 22:37:15
753,SPY,2020-12-28 05:00:00.000000,348.91,349.7,348.28,349.36,40460382,217157,349.15,Day,Alpaca,2025-08-14 22:37:15
754,SPY,2020-12-29 05:00:00.000000,350.85,351.03,348.05,348.79,54576638,281876,349.1,Day,Alpaca,2025-08-14 22:37:15
755,SPY,2020-12-30 05:00:00.000000,349.47,350.18,348.75,349.18,50615419,217867,349.37,Day,Alpaca,2025-08-14 22:37:15
756,SPY,2020-12-31 05:00:00.000000,348.94,351.65,348.43,351.26,80927738,301442,350.14,Day,Alpaca,2025-08-14 22:37:15
757,SPY,2021-01-04 05:00:00.000000,352.26,352.39,342.41,346.31,111804895,623066,346.17,Day,Alpaca,2025-08-14 22:37:15
758,SPY,2021-01-05 05:00:00.000000,345.49,349.62,345.44,348.59,67456696,338929,347.91,Day,Alpaca,2025-08-14 22:37:15
759,SPY,2021-01-06 05:00:00.000000,347.0,353.82,346.45,350.47,109080743,575346,351.19,Day,Alpaca,2025-08-14 22:37:15
760,SPY,2021-01-07 05:00:00.000000,353.0,356.56,352.82,355.84,70220837,366624,355.47,Day,Alpaca,2025-08-14 22:37:15
761,SPY,2021-01-08 05:00:00.000000,357.21,358.06,353.94,357.87,74338260,391374,356.78,Day,Alpaca,2025-08-14 22:37:15
762,SPY,2021-01-11 05:00:00.000000,354.64,357.2,354.52,355.44,52148184,331775,355.74,Day,Alpaca,2025-08-14 22:37:15
763,SPY,2021-01-12 05:00:00.000000,355.62,356.53,353.24,355.4,53546073,319577,355.36,Day,Alpaca,2025-08-14 22:37:15
764,SPY,2021-01-13 05:00:00.000000,355.43,357.47,354.64,356.38,46290159,285329,356.42,Day,Alpaca,2025-08-14 22:37:15
765,SPY,2021-01-14 05:00:00.000000,357.21,357.72,354.87,355.33,50821683,277224,356.42,Day,Alpaca,2025-08-14 22:37:15
766,SPY,2021-01-15 05:00:00.000000,353.58,354.39,350.75,352.59,109520809,426037,352.87,Day,Alpaca,2025-08-14 22:37:15
767,SPY,2021-01-19 05:00:00.000000,355.1,355.94,353.61,355.38,52504155,295712,355.12,Day,Alpaca,2025-08-14 22:37:15
768,SPY,2021-01-20 05:00:00.000000,357.7,361.15,357.31,360.22,63340450,295871,359.76,Day,Alpaca,2025-08-14 22:37:15
769,SPY,2021-01-21 05:00:00.000000,360.87,361.3,359.71,360.55,48716569,248102,360.68,Day,Alpaca,2025-08-14 22:37:15
770,SPY,2021-01-22 05:00:00.000000,358.77,360.53,358.38,359.3,53194026,250237,359.58,Day,Alpaca,2025-08-14 22:37:15
771,SPY,2021-01-25 05:00:00.000000,360.1,361.14,355.21,360.92,72021578,445948,359.13,Day,Alpaca,2025-08-14 22:37:15
772,SPY,2021-01-26 05:00:00.000000,361.74,362.15,359.98,360.18,44161134,272408,360.76,Day,Alpaca,2025-08-14 22:37:15
773,SPY,2021-01-27 05:00:00.000000,356.86,356.96,349.16,351.64,126043890,712260,352.9,Day,Alpaca,2025-08-14 22:37:15
774,SPY,2021-01-28 05:00:00.000000,353.24,358.47,352.8,354.33,96130471,509967,356.13,Day,Alpaca,2025-08-14 22:37:15
775,SPY,2021-01-29 05:00:00.000000,352.56,353.53,345.65,347.4,129983765,726128,348.96,Day,Alpaca,2025-08-14 22:37:15
776,SPY,2021-02-01 05:00:00.000000,350.76,354.16,347.63,352.92,77707586,414902,352.13,Day,Alpaca,2025-08-14 22:37:15
777,SPY,2021-02-02 05:00:00.000000,356.33,359.68,353.2,357.83,66494770,343864,358.55,Day,Alpaca,2025-08-14 22:37:15
778,SPY,2021-02-03 05:00:00.000000,358.94,360.13,357.11,358.39,53344886,291489,358.93,Day,Alpaca,2025-08-14 22:37:15
779,SPY,2021-02-04 05:00:00.000000,359.44,362.51,358.5,362.39,48544535,266910,361.03,Day,Alpaca,2025-08-14 22:37:15
780,SPY,2021-02-05 05:00:00.000000,364.35,364.61,362.43,363.82,49890523,252168,363.62,Day,Alpaca,2025-08-14 22:37:15
781,SPY,2021-02-08 05:00:00.000000,365.36,366.57,364.5,366.53,39380252,240716,365.53,Day,Alpaca,2025-08-14 22:37:15
782,SPY,2021-02-09 05:00:00.000000,365.68,366.88,365.26,366.33,36248491,235682,366.28,Day,Alpaca,2025-08-14 22:37:15
783,SPY,2021-02-10 05:00:00.000000,368.03,368.18,363.7,366.2,59678427,352180,365.9,Day,Alpaca,2025-08-14 22:37:15
784,SPY,2021-02-11 05:00:00.000000,367.21,367.63,364.26,366.71,43822781,272447,366.19,Day,Alpaca,2025-08-14 22:37:15
785,SPY,2021-02-12 05:00:00.000000,365.9,368.77,365.83,368.61,51799016,251164,367.53,Day,Alpaca,2025-08-14 22:37:15
786,SPY,2021-02-16 05:00:00.000000,369.76,369.96,367.48,368.28,52716093,321226,368.75,Day,Alpaca,2025-08-14 22:37:15
787,SPY,2021-02-17 05:00:00.000000,366.44,368.54,365.41,368.34,54297756,315323,367.15,Day,Alpaca,2025-08-14 22:37:15
788,SPY,2021-02-18 05:00:00.000000,365.66,367.47,363.92,366.81,60770152,329956,365.88,Day,Alpaca,2025-08-14 22:37:15
789,SPY,2021-02-19 05:00:00.000000,367.99,368.28,365.62,366.09,84807821,322780,366.79,Day,Alpaca,2025-08-14 22:37:15
790,SPY,2021-02-22 05:00:00.000000,363.28,365.69,362.98,363.3,69771116,339350,363.95,Day,Alpaca,2025-08-14 22:37:15
791,SPY,2021-02-23 05:00:00.000000,361.03,365.05,356.85,363.72,108002754,633290,361.21,Day,Alpaca,2025-08-14 22:37:15
792,SPY,2021-02-24 05:00:00.000000,362.6,368.14,361.6,367.77,73663829,459124,365.67,Day,Alpaca,2025-08-14 22:37:15
793,SPY,2021-02-25 05:00:00.000000,366.43,367.81,357.39,358.88,148679383,1093781,361.9,Day,Alpaca,2025-08-14 22:37:15
794,SPY,2021-02-26 05:00:00.000000,360.74,361.9,355.0,356.67,154318347,1016287,358.86,Day,Alpaca,2025-08-14 22:37:15
795,SPY,2021-03-01 05:00:00.000000,361.9,366.91,357.19,365.51,107534746,570892,364.8,Day,Alpaca,2025-08-14 22:37:15
796,SPY,2021-03-02 05:00:00.000000,365.87,366.11,362.29,362.82,81988591,513112,364.32,Day,Alpaca,2025-08-14 22:37:15
797,SPY,2021-03-03 05:00:00.000000,362.09,363.07,357.89,357.97,124095342,807409,360.34,Day,Alpaca,2025-08-14 22:37:15
798,SPY,2021-03-04 05:00:00.000000,357.8,360.41,349.04,353.54,187163522,1338752,354.88,Day,Alpaca,2025-08-14 22:37:15
799,SPY,2021-03-05 05:00:00.000000,357.09,361.13,349.75,360.0,154840748,1161558,355.93,Day,Alpaca,2025-08-14 22:37:15
800,SPY,2021-03-08 05:00:00.000000,361.03,363.87,357.99,358.27,124010149,893820,361.42,Day,Alpaca,2025-08-14 22:37:15
801,SPY,2021-03-09 05:00:00.000000,362.15,365.96,358.28,363.35,116544202,623523,364.19,Day,Alpaca,2025-08-14 22:37:15
802,SPY,2021-03-10 05:00:00.000000,365.75,367.36,364.33,365.47,111715355,743870,365.91,Day,Alpaca,2025-08-14 22:37:15
803,SPY,2021-03-11 05:00:00.000000,368.14,371.35,367.68,369.29,87995511,489440,369.74,Day,Alpaca,2025-08-14 22:37:15
804,SPY,2021-03-12 05:00:00.000000,367.99,370.0,367.17,369.8,66408497,423972,368.64,Day,Alpaca,2025-08-14 22:37:15
805,SPY,2021-03-15 04:00:00.000000,370.11,372.32,367.95,372.13,76514167,442252,370.32,Day,Alpaca,2025-08-14 22:37:15
806,SPY,2021-03-16 04:00:00.000000,372.68,373.39,370.81,371.54,75735745,452546,372.21,Day,Alpaca,2025-08-14 22:37:15
807,SPY,2021-03-17 04:00:00.000000,370.3,373.66,369.14,372.81,98853032,613420,371.3,Day,Alpaca,2025-08-14 22:37:15
808,SPY,2021-03-18 04:00:00.000000,370.24,372.35,366.75,367.48,118149389,627924,369.49,Day,Alpaca,2025-08-14 22:37:15
809,SPY,2021-03-19 04:00:00.000000,367.13,368.72,364.56,366.84,115070074,601186,367.05,Day,Alpaca,2025-08-14 22:37:15
810,SPY,2021-03-22 04:00:00.000000,367.27,371.08,367.22,369.65,74744285,380060,369.46,Day,Alpaca,2025-08-14 22:37:15
811,SPY,2021-03-23 04:00:00.000000,369.04,370.5,365.98,366.9,91830191,521211,368.34,Day,Alpaca,2025-08-14 22:37:15
812,SPY,2021-03-24 04:00:00.000000,368.19,369.83,364.86,365.01,98576266,590738,367.61,Day,Alpaca,2025-08-14 22:37:15
813,SPY,2021-03-25 04:00:00.000000,363.46,367.76,361.5,366.98,117324362,730186,364.69,Day,Alpaca,2025-08-14 22:37:15
814,SPY,2021-03-26 04:00:00.000000,368.12,373.28,367.52,372.81,116858809,584566,369.89,Day,Alpaca,2025-08-14 22:37:15
815,SPY,2021-03-29 04:00:00.000000,371.39,373.6,369.89,372.67,114464450,609255,372.05,Day,Alpaca,2025-08-14 22:37:15
816,SPY,2021-03-30 04:00:00.000000,371.41,372.38,370.09,371.66,76954653,435225,371.26,Day,Alpaca,2025-08-14 22:37:15
817,SPY,2021-03-31 04:00:00.000000,372.27,374.78,372.24,373.21,114268733,481275,373.74,Day,Alpaca,2025-08-14 22:37:15
818,SPY,2021-04-01 04:00:00.000000,375.15,377.29,374.95,377.24,101181097,389135,376.16,Day,Alpaca,2025-08-14 22:37:15
819,SPY,2021-04-05 04:00:00.000000,379.92,383.2,379.84,382.65,92971454,448796,382.14,Day,Alpaca,2025-08-14 22:37:15
820,SPY,2021-04-06 04:00:00.000000,382.08,383.48,381.75,382.42,63118699,332055,382.69,Day,Alpaca,2025-08-14 22:37:15
821,SPY,2021-04-07 04:00:00.000000,382.25,383.21,381.79,382.87,56351333,309294,382.61,Day,Alpaca,2025-08-14 22:37:15
822,SPY,2021-04-08 04:00:00.000000,384.13,384.74,383.19,384.68,58807820,301052,384.19,Day,Alpaca,2025-08-14 22:37:15
823,SPY,2021-04-09 04:00:00.000000,384.56,387.65,384.44,387.48,62133104,331523,385.97,Day,Alpaca,2025-08-14 22:37:15
824,SPY,2021-04-12 04:00:00.000000,386.88,387.89,386.27,387.62,56704900,329957,387.13,Day,Alpaca,2025-08-14 22:37:15
825,SPY,2021-04-13 04:00:00.000000,387.52,389.4,387.13,388.77,56550988,328521,388.29,Day,Alpaca,2025-08-14 22:37:15
826,SPY,2021-04-14 04:00:00.000000,388.74,389.81,386.9,387.44,62468115,414585,388.25,Day,Alpaca,2025-08-14 22:37:15
827,SPY,2021-04-15 04:00:00.000000,389.6,391.88,389.55,391.6,60229843,381448,390.87,Day,Alpaca,2025-08-14 22:37:15
828,SPY,2021-04-16 04:00:00.000000,392.9,393.53,391.47,392.91,81977568,380303,392.68,Day,Alpaca,2025-08-14 22:37:15
829,SPY,2021-04-19 04:00:00.000000,391.97,392.42,389.65,390.98,78498638,455139,390.8,Day,Alpaca,2025-08-14 22:37:15
830,SPY,2021-04-20 04:00:00.000000,389.76,390.87,386.63,388.12,81851828,482875,388.24,Day,Alpaca,2025-08-14 22:37:15
831,SPY,2021-04-21 04:00:00.000000,387.5,392.0,387.36,391.79,66792984,360283,390.36,Day,Alpaca,2025-08-14 22:37:15
832,SPY,2021-04-22 04:00:00.000000,391.62,392.46,387.14,388.21,98766103,590017,389.57,Day,Alpaca,2025-08-14 22:37:15
833,SPY,2021-04-23 04:00:00.000000,388.78,393.85,388.7,392.42,74074953,361992,391.98,Day,Alpaca,2025-08-14 22:37:15
834,SPY,2021-04-26 04:00:00.000000,393.08,393.82,392.49,393.24,53597096,297405,393.29,Day,Alpaca,2025-08-14 22:37:15
835,SPY,2021-04-27 04:00:00.000000,393.54,393.74,392.01,393.16,52112393,301338,393.05,Day,Alpaca,2025-08-14 22:37:15
836,SPY,2021-04-28 04:00:00.000000,393.43,394.56,392.57,393.05,51994369,332655,393.4,Day,Alpaca,2025-08-14 22:37:15
837,SPY,2021-04-29 04:00:00.000000,395.8,396.17,392.14,395.55,80506526,452194,394.58,Day,Alpaca,2025-08-14 22:37:15
838,SPY,2021-04-30 04:00:00.000000,393.26,394.12,392.05,392.95,87467317,481284,392.94,Day,Alpaca,2025-08-14 22:37:15
839,SPY,2021-05-03 04:00:00.000000,394.96,395.34,393.3,393.8,68963710,382841,394.26,Day,Alpaca,2025-08-14 22:37:15
840,SPY,2021-05-04 04:00:00.000000,391.79,392.29,387.65,391.37,102684284,638480,389.74,Day,Alpaca,2025-08-14 22:37:15
841,SPY,2021-05-05 04:00:00.000000,393.03,393.26,390.73,391.49,61155687,395823,392.05,Day,Alpaca,2025-08-14 22:37:15
842,SPY,2021-05-06 04:00:00.000000,391.57,394.75,389.54,394.62,74534968,500692,392.27,Day,Alpaca,2025-08-14 22:37:15
843,SPY,2021-05-07 04:00:00.000000,395.39,398.14,394.7,397.49,68913001,430833,397.28,Day,Alpaca,2025-08-14 22:37:15
844,SPY,2021-05-10 04:00:00.000000,397.85,398.07,393.43,393.55,82950865,498572,395.83,Day,Alpaca,2025-08-14 22:37:15
845,SPY,2021-05-11 04:00:00.000000,389.0,391.04,386.13,390.04,118182209,802648,389.18,Day,Alpaca,2025-08-14 22:37:15
846,SPY,2021-05-12 04:00:00.000000,387.24,388.52,380.43,381.76,137078636,844323,384.01,Day,Alpaca,2025-08-14 22:37:15
847,SPY,2021-05-13 04:00:00.000000,383.32,388.29,383.27,386.34,106393963,722765,386.45,Day,Alpaca,2025-08-14 22:37:15
848,SPY,2021-05-14 04:00:00.000000,389.1,393.13,389.07,392.27,84366746,449600,391.66,Day,Alpaca,2025-08-14 22:37:15
849,SPY,2021-05-17 04:00:00.000000,391.15,392.09,389.24,391.24,66193502,446566,390.63,Day,Alpaca,2025-08-14 22:37:15
850,SPY,2021-05-18 04:00:00.000000,391.54,391.78,387.74,387.98,61288866,410389,390.18,Day,Alpaca,2025-08-14 22:37:15
851,SPY,2021-05-19 04:00:00.000000,383.18,387.07,381.68,386.81,108349346,740903,384.43,Day,Alpaca,2025-08-14 22:37:15
852,SPY,2021-05-20 04:00:00.000000,387.77,392.32,387.65,390.93,79754477,483787,390.6,Day,Alpaca,2025-08-14 22:37:15
853,SPY,2021-05-21 04:00:00.000000,392.55,393.8,390.27,390.77,77590498,471070,391.81,Day,Alpaca,2025-08-14 22:37:15
854,SPY,2021-05-24 04:00:00.000000,392.99,395.8,392.74,394.71,52606963,329694,394.75,Day,Alpaca,2025-08-14 22:37:15
855,SPY,2021-05-25 04:00:00.000000,395.8,396.16,393.25,393.92,58365218,382304,394.41,Day,Alpaca,2025-08-14 22:37:15
856,SPY,2021-05-26 04:00:00.000000,394.43,395.13,393.38,394.59,43861538,308716,394.42,Day,Alpaca,2025-08-14 22:37:15
857,SPY,2021-05-27 04:00:00.000000,395.65,396.17,394.54,394.72,58438340,398541,395.31,Day,Alpaca,2025-08-14 22:37:15
858,SPY,2021-05-28 04:00:00.000000,396.41,396.67,395.3,395.67,59768917,339229,396.02,Day,Alpaca,2025-08-14 22:37:15
859,SPY,2021-06-01 04:00:00.000000,397.91,398.06,394.74,395.18,55475267,379492,395.77,Day,Alpaca,2025-08-14 22:37:15
860,SPY,2021-06-02 04:00:00.000000,395.84,396.65,394.83,395.86,50203715,309864,395.71,Day,Alpaca,2025-08-14 22:37:15
861,SPY,2021-06-03 04:00:00.000000,393.47,395.48,391.99,394.39,59499680,407487,394.23,Day,Alpaca,2025-08-14 22:37:15
862,SPY,2021-06-04 04:00:00.000000,396.2,398.24,394.4,397.79,57471475,322828,397.41,Day,Alpaca,2025-08-14 22:37:15
863,SPY,2021-06-07 04:00:00.000000,397.93,398.11,396.61,397.62,52952730,321612,397.28,Day,Alpaca,2025-08-14 22:37:15
864,SPY,2021-06-08 04:00:00.000000,398.42,398.52,395.8,397.66,47948293,322231,397.53,Day,Alpaca,2025-08-14 22:37:15
865,SPY,2021-06-09 04:00:00.000000,398.49,398.56,396.82,397.07,49531038,286395,397.77,Day,Alpaca,2025-08-14 22:37:15
866,SPY,2021-06-10 04:00:00.000000,398.28,399.85,396.95,398.89,52143649,338497,398.78,Day,Alpaca,2025-08-14 22:37:15
867,SPY,2021-06-11 04:00:00.000000,399.45,399.67,398.15,399.55,46822811,257702,399.01,Day,Alpaca,2025-08-14 22:37:15
868,SPY,2021-06-14 04:00:00.000000,399.67,400.55,398.41,400.45,43360599,279892,399.16,Day,Alpaca,2025-08-14 22:37:15
869,SPY,2021-06-15 04:00:00.000000,400.6,400.64,398.83,399.71,52379036,301971,399.67,Day,Alpaca,2025-08-14 22:37:15
870,SPY,2021-06-16 04:00:00.000000,399.85,400.08,395.42,397.48,82346591,649282,397.72,Day,Alpaca,2025-08-14 22:37:15
871,SPY,2021-06-17 04:00:00.000000,397.07,398.34,394.85,397.35,92368532,571246,397.26,Day,Alpaca,2025-08-14 22:37:15
872,SPY,2021-06-18 04:00:00.000000,394.06,394.75,391.8,392.01,120543104,713986,393.42,Day,Alpaca,2025-08-14 22:37:15
873,SPY,2021-06-21 04:00:00.000000,393.78,397.81,392.96,397.62,74576631,453664,396.46,Day,Alpaca,2025-08-14 22:37:15
874,SPY,2021-06-22 04:00:00.000000,397.61,400.58,396.88,399.74,59929167,351120,399.02,Day,Alpaca,2025-08-14 22:37:15
875,SPY,2021-06-23 04:00:00.000000,399.82,400.63,399.18,399.26,51215292,291121,399.85,Day,Alpaca,2025-08-14 22:37:15
876,SPY,2021-06-24 04:00:00.000000,401.43,402.05,401.17,401.62,46318393,292699,401.64,Day,Alpaca,2025-08-14 22:37:15
877,SPY,2021-06-25 04:00:00.000000,402.38,403.51,402.05,403.05,59584242,329356,402.84,Day,Alpaca,2025-08-14 22:37:15
878,SPY,2021-06-28 04:00:00.000000,403.58,404.03,402.37,403.86,54222023,296627,403.24,Day,Alpaca,2025-08-14 22:37:15
879,SPY,2021-06-29 04:00:00.000000,404.25,404.89,403.54,404.08,36655269,249147,404.26,Day,Alpaca,2025-08-14 22:37:15
880,SPY,2021-06-30 04:00:00.000000,403.62,405.1,403.59,404.42,66270641,316136,404.4,Day,Alpaca,2025-08-14 22:37:15
881,SPY,2021-07-01 04:00:00.000000,405.19,406.82,405.12,406.66,55872224,316829,406.13,Day,Alpaca,2025-08-14 22:37:15
882,SPY,2021-07-02 04:00:00.000000,407.83,410.13,406.75,409.77,59750006,312501,409.08,Day,Alpaca,2025-08-14 22:37:15
883,SPY,2021-07-06 04:00:00.000000,409.82,410.04,406.26,409.02,69771668,399115,408.04,Day,Alpaca,2025-08-14 22:37:15
884,SPY,2021-07-07 04:00:00.000000,409.71,410.75,407.68,410.47,65615176,390376,409.87,Day,Alpaca,2025-08-14 22:37:15
885,SPY,2021-07-08 04:00:00.000000,405.1,407.89,403.91,407.12,99397460,648987,406.04,Day,Alpaca,2025-08-14 22:37:15
886,SPY,2021-07-09 04:00:00.000000,408.64,411.77,406.93,411.47,77967324,393924,410.76,Day,Alpaca,2025-08-14 22:37:15
887,SPY,2021-07-12 04:00:00.000000,411.38,413.2,410.95,412.94,54302361,345872,412.48,Day,Alpaca,2025-08-14 22:37:15
888,SPY,2021-07-13 04:00:00.000000,412.15,413.66,411.27,411.53,53702111,365365,412.3,Day,Alpaca,2025-08-14 22:37:15
889,SPY,2021-07-14 04:00:00.000000,413.24,413.74,410.89,412.15,65563370,357507,412.36,Day,Alpaca,2025-08-14 22:37:15
890,SPY,2021-07-15 04:00:00.000000,410.8,411.48,408.82,410.74,55879338,421962,410.37,Day,Alpaca,2025-08-14 22:37:15
891,SPY,2021-07-16 04:00:00.000000,411.93,411.98,407.12,407.52,77170227,455624,409.12,Day,Alpaca,2025-08-14 22:37:15
892,SPY,2021-07-19 04:00:00.000000,402.65,407.58,398.67,401.5,149399960,1020169,400.34,Day,Alpaca,2025-08-14 22:37:15
893,SPY,2021-07-20 04:00:00.000000,402.17,408.54,401.37,407.25,100942167,591626,406.52,Day,Alpaca,2025-08-14 22:37:15
894,SPY,2021-07-21 04:00:00.000000,408.46,410.69,407.21,410.55,65894328,346367,409.8,Day,Alpaca,2025-08-14 22:37:15
895,SPY,2021-07-22 04:00:00.000000,410.73,411.66,409.74,411.41,48647326,315211,410.87,Day,Alpaca,2025-08-14 22:37:15
896,SPY,2021-07-23 04:00:00.000000,413.36,415.98,412.67,415.64,64713928,375553,414.72,Day,Alpaca,2025-08-14 22:37:15
897,SPY,2021-07-26 04:00:00.000000,415.05,416.67,415.0,416.66,44352624,283531,415.97,Day,Alpaca,2025-08-14 22:37:15
898,SPY,2021-07-27 04:00:00.000000,415.62,415.64,411.91,414.77,68269527,492001,413.8,Day,Alpaca,2025-08-14 22:37:15
899,SPY,2021-07-28 04:00:00.000000,415.4,415.98,413.16,414.6,53425144,391864,414.76,Day,Alpaca,2025-08-14 22:37:15
900,SPY,2021-07-29 04:00:00.000000,415.53,417.4,415.52,416.31,48198967,303012,416.69,Day,Alpaca,2025-08-14 22:37:15
901,SPY,2021-07-30 04:00:00.000000,413.73,415.76,413.59,414.29,70310909,425698,414.39,Day,Alpaca,2025-08-14 22:37:15
902,SPY,2021-08-02 04:00:00.000000,416.02,416.58,413.06,413.42,59611884,409576,414.79,Day,Alpaca,2025-08-14 22:37:15
903,SPY,2021-08-03 04:00:00.000000,414.23,416.91,412.02,416.79,58824931,412348,414.93,Day,Alpaca,2025-08-14 22:37:15
904,SPY,2021-08-04 04:00:00.000000,415.49,416.76,414.5,414.74,47620472,337478,415.36,Day,Alpaca,2025-08-14 22:37:15
905,SPY,2021-08-05 04:00:00.000000,415.91,417.45,415.59,417.36,39730739,259448,416.55,Day,Alpaca,2025-08-14 22:37:15
906,SPY,2021-08-06 04:00:00.000000,417.68,418.48,417.4,418.05,47572213,283127,417.94,Day,Alpaca,2025-08-14 22:37:15
907,SPY,2021-08-09 04:00:00.000000,418.02,418.34,416.94,417.71,42250781,242112,417.7,Day,Alpaca,2025-08-14 22:37:15
908,SPY,2021-08-10 04:00:00.000000,418.17,418.95,417.48,418.23,44951196,266365,418.21,Day,Alpaca,2025-08-14 22:37:15
909,SPY,2021-08-11 04:00:00.000000,419.31,419.37,418.18,419.27,45383120,274029,418.95,Day,Alpaca,2025-08-14 22:37:15
910,SPY,2021-08-12 04:00:00.000000,419.12,420.67,418.21,420.53,39843341,261159,419.64,Day,Alpaca,2025-08-14 22:37:15
911,SPY,2021-08-13 04:00:00.000000,420.98,421.31,420.49,421.29,40108966,232922,420.96,Day,Alpaca,2025-08-14 22:37:15
912,SPY,2021-08-16 04:00:00.000000,419.98,422.42,418.41,422.29,74631097,407362,420.33,Day,Alpaca,2025-08-14 22:37:15
913,SPY,2021-08-17 04:00:00.000000,419.71,420.39,416.5,419.52,94352513,594097,418.73,Day,Alpaca,2025-08-14 22:37:15
914,SPY,2021-08-18 04:00:00.000000,418.5,420.07,414.68,414.93,91420225,510461,417.59,Day,Alpaca,2025-08-14 22:37:15
915,SPY,2021-08-19 04:00:00.000000,412.18,416.78,412.04,415.57,94479651,682363,414.93,Day,Alpaca,2025-08-14 22:37:15
916,SPY,2021-08-20 04:00:00.000000,415.92,419.21,415.43,418.88,73189310,408827,418.22,Day,Alpaca,2025-08-14 22:37:15
917,SPY,2021-08-23 04:00:00.000000,420.58,423.48,418.95,422.56,55793374,322050,422.42,Day,Alpaca,2025-08-14 22:37:15
918,SPY,2021-08-24 04:00:00.000000,423.23,423.77,422.71,423.23,40179908,251174,423.33,Day,Alpaca,2025-08-14 22:37:15
919,SPY,2021-08-25 04:00:00.000000,423.42,424.64,423.04,424.12,41966967,251661,424.09,Day,Alpaca,2025-08-14 22:37:15
920,SPY,2021-08-26 04:00:00.000000,423.84,424.07,421.52,421.62,58472550,441251,422.51,Day,Alpaca,2025-08-14 22:37:15
